0	 o	 op	 op0000	 1734544088.021699	 13.01	 40
2304	 o	 op	 op0756	 1734544088.074866	 11.76	 63
2307	 o	 js	 js0790	 1734544088.074922	 13.57	 52
2308	 o	 op	 op0757	 1734544088.074943	 13.82	 47
2309	 b	 js	 js0791	 1734544088.074965	 11.88	 70
2310	 o	 op	 op0758	 1734544088.074986	 11.57	 77
2313	 o	 js	 js0792	 1734544088.075041	 13.09	 54
2314	 b	 js	 js0793	 1734544088.075062	 9.3	 40
2315	 b	 op	 op0759	 1734544088.075082	 10.64	 41
2316	 o	 op	 op0760	 1734544088.075102	 12.95	 53
2317	 o	 op	 op0761	 1734544088.075123	 14.46	 72
2318	 b	 js	 js0794	 1734544088.075143	 11.18	 50
2319	 b	 js	 js0795	 1734544088.075163	 12.9	 40
2321	 b	 js	 js0796	 1734544088.0752	 11.85	 53
2322	 b	 op	 op0762	 1734544088.075221	 9.13	 19
2323	 o	 js	 js0797	 1734544088.075242	 12.43	 47
2324	 o	 js	 js0798	 1734544088.075263	 12.88	 50
2325	 o	 js	 js0799	 1734544088.075283	 11.74	 40
2328	 o	 js	 js0800	 1734544088.075338	 11.65	 40
2330	 b	 op	 op0763	 1734544088.075375	 11.33	 43
2331	 b	 js	 js0801	 1734544088.075395	 10.52	 31
2332	 b	 js	 js0802	 1734544088.075415	 14.02	 37
2336	 b	 op	 op0764	 1734544088.075488	 11.26	 73
2337	 b	 js	 js0803	 1734544088.07551	 11.7	 33
2338	 b	 js	 js0804	 1734544088.07553	 12.94	 42
2340	 o	 op	 op0765	 1734544088.075567	 13.9	 33
2341	 o	 op	 op0766	 1734544088.075588	 12.92	 36
2342	 o	 op	 op0767	 1734544088.075608	 13.27	 37
2343	 b	 js	 js0805	 1734544088.075629	 12.98	 70
2348	 b	 js	 js0806	 1734544088.07572	 13.46	 58
2351	 o	 js	 js0807	 1734544088.075777	 12.62	 45
2352	 b	 op	 op0768	 1734544088.075797	 11.55	 36
2353	 b	 op	 op0769	 1734544088.075818	 10.86	 58
2354	 b	 js	 js0808	 1734544088.075839	 12.69	 29
2357	 o	 js	 js0809	 1734544088.075894	 13.16	 37
2358	 o	 js	 js0810	 1734544088.075916	 11.43	 43
2362	 b	 js	 js0811	 1734544088.075989	 11.66	 24
2363	 o	 js	 js0812	 1734544088.076009	 13.73	 44
2364	 b	 js	 js0813	 1734544088.07603	 12.9	 62
2368	 o	 js	 js0814	 1734544088.076105	 13.83	 28
2369	 b	 js	 js0815	 1734544088.076126	 10.55	 62
2370	 o	 op	 op0770	 1734544088.076147	 12.38	 70
2371	 o	 op	 op0771	 1734544088.076167	 13.24	 48
2372	 b	 op	 op0772	 1734544088.076187	 11.83	 50
2373	 b	 op	 op0773	 1734544088.076208	 12.43	 71
2375	 o	 js	 js0816	 1734544088.076247	 12.04	 52
2377	 b	 op	 op0774	 1734544088.076287	 10.35	 40
2378	 b	 op	 op0775	 1734544088.076309	 11.33	 42
2379	 b	 op	 op0776	 1734544088.076329	 11.28	 52
2380	 o	 js	 js0817	 1734544088.076361	 13.42	 66
2381	 o	 op	 op0777	 1734544088.076382	 12.24	 50
2382	 b	 op	 op0778	 1734544088.076402	 10.25	 38
2383	 o	 op	 op0779	 1734544088.076423	 13.02	 50
2384	 o	 op	 op0780	 1734544088.076444	 12.23	 43
2385	 o	 js	 js0818	 1734544088.076465	 10.4	 51
2388	 o	 op	 op0781	 1734544088.076521	 12.03	 60
2389	 o	 js	 js0819	 1734544088.076542	 13.25	 57
2390	 o	 js	 js0820	 1734544088.076562	 11.47	 36
2392	 b	 js	 js0821	 1734544088.076599	 11.26	 36
2393	 b	 op	 op0782	 1734544088.076619	 10.68	 41
2394	 o	 js	 js0822	 1734544088.07664	 10.95	 43
2397	 b	 op	 op0783	 1734544088.076696	 11.44	 45
2398	 b	 op	 op0784	 1734544088.076716	 13.49	 34
2400	 o	 js	 js0823	 1734544088.076754	 14.23	 40
2401	 b	 js	 js0824	 1734544088.076774	 11.32	 48
2402	 o	 js	 js0825	 1734544088.076794	 14.58	 45
2403	 o	 js	 js0826	 1734544088.076815	 12.08	 44
2404	 o	 op	 op0785	 1734544088.076836	 11.86	 39
2405	 o	 js	 js0827	 1734544088.076858	 11.86	 39
2406	 b	 js	 js0828	 1734544088.076879	 10.74	 38
2407	 o	 op	 op0786	 1734544088.0769	 12.29	 82
2408	 b	 js	 js0829	 1734544088.07692	 11.05	 19
2409	 o	 op	 op0787	 1734544088.076941	 11.05	 54
2412	 b	 op	 op0788	 1734544088.077012	 12.27	 59
2415	 b	 js	 js0830	 1734544088.077081	 10.23	 62
2416	 o	 js	 js0831	 1734544088.077102	 11.22	 77
2420	 b	 op	 op0789	 1734544088.077184	 10.58	 27
2421	 o	 js	 js0832	 1734544088.077209	 12.84	 49
2422	 b	 op	 op0790	 1734544088.077234	 12.38	 31
2425	 b	 op	 op0791	 1734544088.077297	 12.02	 63
2426	 o	 js	 js0833	 1734544088.07732	 11.35	 37
2428	 b	 js	 js0834	 1734544088.077357	 12.08	 42
2431	 b	 op	 op0792	 1734544088.07742	 11.73	 58
2432	 o	 op	 op0793	 1734544088.077442	 13.02	 56
2433	 o	 js	 js0835	 1734544088.077463	 13.28	 42
2434	 b	 op	 op0794	 1734544088.077484	 11.22	 44
2435	 b	 op	 op0795	 1734544088.077504	 10.76	 45
2436	 b	 js	 js0836	 1734544088.077524	 10.8	 46
2437	 o	 js	 js0837	 1734544088.077544	 13.87	 42
2438	 o	 js	 js0838	 1734544088.077565	 11.58	 62
2442	 b	 js	 js0839	 1734544088.077639	 13.61	 70
2446	 b	 js	 js0840	 1734544088.077713	 10.26	 47
2447	 b	 op	 op0796	 1734544088.077733	 9.01	 64
2448	 o	 js	 js0841	 1734544088.077754	 12.38	 77
2449	 o	 op	 op0797	 1734544088.077774	 12.03	 67
2450	 b	 js	 js0842	 1734544088.077853	 11.7	 32
2451	 o	 js	 js0843	 1734544088.077893	 11.51	 57
2454	 o	 js	 js0844	 1734544088.078002	 12.43	 53
2455	 o	 op	 op0798	 1734544088.078029	 12.95	 37
2456	 b	 op	 op0799	 1734544088.078052	 10.1	 53
2457	 o	 js	 js0845	 1734544088.078074	 12.09	 56
2458	 b	 js	 js0846	 1734544088.078095	 10.85	 26
2459	 o	 js	 js0847	 1734544088.078118	 12.06	 45
2460	 b	 js	 js0848	 1734544088.078141	 13.35	 56
2462	 b	 js	 js0849	 1734544088.078178	 12.83	 56
2465	 b	 op	 op0800	 1734544088.078236	 12.16	 30
2467	 o	 op	 op0801	 1734544088.078273	 11.31	 44
2471	 b	 js	 js0850	 1734544088.078349	 11.19	 38
2472	 o	 js	 js0851	 1734544088.078371	 12.41	 13
2473	 o	 op	 op0802	 1734544088.078393	 11.42	 47
2476	 o	 op	 op0803	 1734544088.078449	 11.7	 82
2477	 b	 op	 op0804	 1734544088.078469	 10.24	 42
2478	 b	 op	 op0805	 1734544088.07849	 12.52	 51
2480	 o	 js	 js0852	 1734544088.078526	 13.91	 57
2481	 o	 op	 op0806	 1734544088.078546	 10.98	 63
2485	 b	 js	 js0853	 1734544088.078621	 10.75	 52
2486	 b	 op	 op0807	 1734544088.078642	 10.62	 57
2487	 b	 op	 op0808	 1734544088.078662	 12.13	 53
2490	 o	 op	 op0809	 1734544088.07872	 10.71	 25
2493	 o	 js	 js0854	 1734544088.078776	 13.79	 44
2494	 o	 op	 op0810	 1734544088.078796	 11.99	 32
2495	 o	 js	 js0855	 1734544088.078817	 11.63	 25
2496	 o	 op	 op0811	 1734544088.078837	 14.2	 35
2497	 o	 js	 js0856	 1734544088.078857	 13.61	 42
2498	 b	 js	 js0857	 1734544088.078877	 11.82	 67
2500	 o	 op	 op0812	 1734544088.078917	 13.33	 56
2501	 o	 op	 op0813	 1734544088.078938	 11.93	 57
2502	 o	 op	 op0814	 1734544088.078958	 14.77	 49
2503	 o	 js	 js0858	 1734544088.078978	 12.61	 61
2504	 o	 js	 js0859	 1734544088.078999	 11.54	 60
2506	 o	 js	 js0860	 1734544088.079038	 12.04	 67
2507	 o	 js	 js0861	 1734544088.079059	 13.5	 51
2508	 b	 js	 js0862	 1734544088.079079	 12.94	 38
2511	 o	 op	 op0815	 1734544088.079134	 12.64	 54
2512	 o	 op	 op0816	 1734544088.079154	 12.62	 63
2513	 b	 js	 js0863	 1734544088.079175	 12.07	 50
2516	 b	 js	 js0864	 1734544088.07923	 11.76	 65
2517	 b	 js	 js0865	 1734544088.07925	 10.7	 21
2518	 b	 js	 js0866	 1734544088.079271	 10.5	 53
2519	 b	 js	 js0867	 1734544088.079291	 12.07	 55
2522	 b	 op	 op0817	 1734544088.079347	 12.18	 47
2525	 o	 js	 js0868	 1734544088.079407	 11.23	 64
2528	 o	 op	 op0818	 1734544088.079462	 13.3	 44
2529	 o	 js	 js0869	 1734544088.079482	 12.26	 58
2530	 o	 op	 op0819	 1734544088.079503	 13.5	 60
2531	 b	 js	 js0870	 1734544088.079523	 10.81	 45
2532	 b	 op	 op0820	 1734544088.079543	 11.91	 37
2533	 b	 js	 js0871	 1734544088.079563	 10.17	 50
2534	 o	 js	 js0872	 1734544088.079583	 12.06	 67
2535	 b	 js	 js0873	 1734544088.079603	 10.95	 47
2536	 o	 js	 js0874	 1734544088.079623	 12.14	 56
2537	 o	 op	 op0821	 1734544088.079644	 10.51	 58
2541	 b	 js	 js0875	 1734544088.079717	 12.78	 61
2543	 b	 js	 js0876	 1734544088.079753	 11.16	 38
2544	 b	 js	 js0877	 1734544088.079773	 12.16	 58
2547	 o	 op	 op0822	 1734544088.079828	 11.04	 54
2550	 o	 js	 js0878	 1734544088.079885	 12.24	 55
2551	 b	 op	 op0823	 1734544088.079905	 11.67	 28
2552	 b	 op	 op0824	 1734544088.079926	 11.92	 74
2553	 o	 op	 op0825	 1734544088.079946	 12.79	 55
2554	 o	 js	 js0879	 1734544088.079966	 13.62	 36
2555	 b	 js	 js0880	 1734544088.079986	 9.51	 41
2556	 b	 op	 op0826	 1734544088.080006	 11.2	 60
2557	 b	 js	 js0881	 1734544088.080027	 11.83	 59
2558	 o	 js	 js0882	 1734544088.080047	 13.62	 56
2559	 o	 js	 js0883	 1734544088.080068	 11.48	 47
2561	 o	 op	 op0827	 1734544088.080104	 10.52	 44
2564	 b	 js	 js0884	 1734544088.080172	 11.81	 19
2565	 b	 js	 js0885	 1734544088.080193	 12.41	 46
2569	 o	 op	 op0828	 1734544088.080266	 14.2	 51
2570	 b	 js	 js0886	 1734544088.080286	 12.09	 49
2571	 b	 js	 js0887	 1734544088.080306	 11.57	 70
2572	 b	 js	 js0888	 1734544088.080326	 9.91	 27
2573	 o	 js	 js0889	 1734544088.080346	 12.38	 38
2574	 o	 js	 js0890	 1734544088.080366	 14.58	 49
2575	 o	 js	 js0891	 1734544088.080386	 11.39	 21
2577	 o	 js	 js0892	 1734544088.080422	 13.42	 59
2578	 o	 op	 op0829	 1734544088.080442	 14.08	 44
2579	 b	 op	 op0830	 1734544088.080462	 10.81	 56
2580	 o	 js	 js0893	 1734544088.080482	 12.65	 62
2581	 o	 op	 op0831	 1734544088.080502	 12.85	 47
2582	 b	 op	 op0832	 1734544088.080522	 11.0	 51
2583	 b	 op	 op0833	 1734544088.080542	 11.5	 57
2584	 b	 op	 op0834	 1734544088.080563	 11.51	 60
2585	 o	 op	 op0835	 1734544088.080583	 8.35	 65
2588	 b	 op	 op0836	 1734544088.080637	 11.82	 43
2589	 o	 js	 js0894	 1734544088.080657	 13.11	 80
2590	 b	 js	 js0895	 1734544088.080677	 13.11	 52
2593	 o	 op	 op0837	 1734544088.080732	 13.34	 42
2594	 b	 op	 op0838	 1734544088.080753	 11.21	 38
2595	 b	 js	 js0896	 1734544088.080773	 11.9	 43
2596	 b	 js	 js0897	 1734544088.080793	 11.06	 74
2597	 b	 js	 js0898	 1734544088.080813	 12.07	 32
2598	 o	 js	 js0899	 1734544088.080834	 12.95	 47
2599	 o	 js	 js0900	 1734544088.080854	 13.47	 46
2600	 o	 js	 js0901	 1734544088.080874	 12.98	 33
2601	 b	 js	 js0902	 1734544088.080894	 11.51	 58
2602	 o	 op	 op0839	 1734544088.080915	 12.81	 48
2603	 b	 js	 js0903	 1734544088.080934	 12.4	 77
2606	 o	 js	 js0904	 1734544088.080989	 11.9	 35
2609	 b	 js	 js0905	 1734544088.081045	 10.38	 37
2610	 b	 op	 op0840	 1734544088.081065	 10.43	 20
2611	 o	 op	 op0841	 1734544088.081085	 12.1	 54
2612	 o	 op	 op0842	 1734544088.081105	 12.21	 61
2613	 o	 op	 op0843	 1734544088.081126	 12.85	 40
2614	 o	 op	 op0844	 1734544088.081162	 11.85	 59
2616	 b	 op	 op0845	 1734544088.0812	 11.4	 56
2617	 o	 js	 js0906	 1734544088.08122	 11.08	 56
2621	 b	 op	 op0846	 1734544088.081291	 11.66	 42
2622	 o	 js	 js0907	 1734544088.081311	 11.42	 55
2626	 b	 op	 op0847	 1734544088.081381	 9.13	 45
2627	 b	 js	 js0908	 1734544088.081401	 13.49	 69
2630	 b	 js	 js0909	 1734544088.081454	 11.49	 49
2631	 b	 js	 js0910	 1734544088.081473	 12.78	 59
2634	 o	 op	 op0848	 1734544088.081526	 12.41	 59
2635	 b	 op	 op0849	 1734544088.081546	 11.05	 54
2636	 b	 js	 js0911	 1734544088.081565	 10.09	 53
2637	 o	 op	 op0850	 1734544088.081584	 11.42	 53
2640	 o	 op	 op0851	 1734544088.081637	 12.66	 32
2641	 o	 op	 op0852	 1734544088.081657	 10.98	 44
2644	 b	 op	 op0853	 1734544088.081711	 10.63	 26
2645	 b	 op	 op0854	 1734544088.081731	 11.87	 39
2646	 o	 js	 js0912	 1734544088.08175	 13.36	 38
2647	 b	 op	 op0855	 1734544088.08177	 11.42	 56
2648	 o	 js	 js0913	 1734544088.081789	 13.02	 56
2649	 b	 op	 op0856	 1734544088.081808	 11.88	 34
2650	 o	 op	 op0857	 1734544088.081828	 14.1	 62
2651	 o	 op	 op0858	 1734544088.081847	 13.49	 69
2652	 b	 js	 js0914	 1734544088.081866	 10.15	 42
2653	 b	 js	 js0915	 1734544088.081885	 11.35	 55
2654	 o	 op	 op0859	 1734544088.081904	 10.38	 57
2657	 b	 js	 js0916	 1734544088.081957	 11.48	 53
2658	 o	 js	 js0917	 1734544088.081977	 10.94	 43
2661	 o	 js	 js0918	 1734544088.08203	 11.59	 40
2662	 b	 op	 op0860	 1734544088.08205	 11.89	 54
2664	 b	 js	 js0919	 1734544088.082089	 11.3	 44
2665	 b	 op	 op0861	 1734544088.082109	 11.88	 48
2666	 b	 op	 op0862	 1734544088.082129	 10.96	 34
2667	 b	 op	 op0863	 1734544088.082149	 11.66	 73
2668	 o	 js	 js0920	 1734544088.082169	 11.96	 48
2669	 b	 js	 js0921	 1734544088.082188	 11.53	 38
2670	 o	 js	 js0922	 1734544088.082208	 12.7	 54
2671	 b	 js	 js0923	 1734544088.082227	 11.93	 49
2672	 b	 op	 op0864	 1734544088.082247	 11.51	 45
2673	 o	 op	 op0865	 1734544088.082266	 11.13	 47
2675	 o	 op	 op0866	 1734544088.082302	 12.19	 57
2676	 b	 js	 js0924	 1734544088.082322	 11.43	 41
2677	 b	 js	 js0925	 1734544088.082342	 10.98	 34
2678	 o	 js	 js0926	 1734544088.082361	 13.22	 50
2679	 o	 op	 op0867	 1734544088.08238	 12.4	 66
2680	 b	 js	 js0927	 1734544088.0824	 9.92	 66
2681	 b	 js	 js0928	 1734544088.082419	 10.73	 68
2682	 b	 js	 js0929	 1734544088.082438	 10.52	 62
2683	 b	 js	 js0930	 1734544088.082459	 12.82	 47
2685	 b	 op	 op0868	 1734544088.082494	 11.18	 48
2686	 o	 js	 js0931	 1734544088.082513	 12.05	 69
2687	 o	 op	 op0869	 1734544088.082533	 13.81	 52
2688	 o	 js	 js0932	 1734544088.082553	 13.49	 67
2689	 b	 op	 op0870	 1734544088.082572	 11.52	 67
2690	 o	 op	 op0871	 1734544088.082698	 11.74	 47
2694	 b	 js	 js0933	 1734544088.082771	 11.35	 46
2695	 b	 js	 js0934	 1734544088.082791	 12.2	 62
2698	 o	 js	 js0935	 1734544088.082844	 12.84	 52
2699	 b	 op	 op0872	 1734544088.082865	 10.04	 75
2700	 b	 js	 js0936	 1734544088.082884	 9.75	 56
2701	 o	 op	 op0873	 1734544088.082904	 11.73	 63
2703	 o	 op	 op0874	 1734544088.082941	 11.79	 10
2704	 o	 op	 op0875	 1734544088.082961	 13.36	 21
2705	 o	 op	 op0876	 1734544088.082981	 12.64	 32
2706	 o	 op	 op0877	 1734544088.083001	 12.64	 71
2707	 b	 op	 op0878	 1734544088.083021	 13.46	 41
2709	 b	 js	 js0937	 1734544088.083056	 11.01	 59
2710	 o	 js	 js0938	 1734544088.083075	 13.13	 43
2711	 o	 op	 op0879	 1734544088.083094	 13.54	 60
2712	 o	 op	 op0880	 1734544088.083114	 12.09	 97
2713	 o	 op	 op0881	 1734544088.083133	 12.81	 42
2714	 o	 op	 op0882	 1734544088.083153	 14.12	 79
2715	 b	 js	 js0939	 1734544088.083172	 10.78	 44
2716	 b	 js	 js0940	 1734544088.083191	 12.5	 76
2721	 o	 js	 js0941	 1734544088.08328	 12.75	 34
2722	 b	 js	 js0942	 1734544088.0833	 11.38	 63
2723	 o	 js	 js0943	 1734544088.08332	 12.25	 41
2724	 b	 js	 js0944	 1734544088.083342	 12.89	 56
2727	 b	 op	 op0883	 1734544088.083394	 11.44	 29
2728	 o	 op	 op0884	 1734544088.08367	 11.65	 34
2730	 b	 js	 js0945	 1734544088.0838	 11.65	 50
2731	 o	 op	 op0885	 1734544088.083827	 13.07	 55
2732	 b	 op	 op0886	 1734544088.083867	 10.59	 45
2733	 b	 js	 js0946	 1734544088.083888	 12.65	 28
2735	 b	 js	 js0947	 1734544088.083925	 11.94	 66
2736	 o	 op	 op0887	 1734544088.083946	 13.14	 43
2737	 b	 js	 js0948	 1734544088.083967	 11.47	 50
2738	 o	 op	 op0888	 1734544088.083991	 12.5	 30
2739	 b	 js	 js0949	 1734544088.084012	 10.91	 71
2740	 b	 op	 op0889	 1734544088.084033	 10.6	 47
2741	 b	 op	 op0890	 1734544088.084053	 13.35	 59
2745	 b	 js	 js0950	 1734544088.084137	 10.78	 70
2746	 o	 js	 js0951	 1734544088.08417	 11.55	 81
2749	 o	 js	 js0952	 1734544088.084348	 13.31	 36
2750	 b	 op	 op0891	 1734544088.084369	 12.07	 34
2751	 o	 op	 op0892	 1734544088.08439	 13.85	 59
2752	 b	 op	 op0893	 1734544088.08441	 13.45	 66
2756	 o	 op	 op0894	 1734544088.084538	 11.75	 61
2758	 o	 op	 op0895	 1734544088.084578	 11.82	 72
2759	 b	 js	 js0953	 1734544088.084599	 12.43	 54
2762	 o	 op	 op0896	 1734544088.084653	 11.56	 41
2765	 b	 js	 js0954	 1734544088.084707	 11.82	 47
2767	 o	 js	 js0955	 1734544088.084746	 12.36	 54
2768	 o	 js	 js0956	 1734544088.084767	 12.21	 41
2769	 b	 js	 js0957	 1734544088.084808	 12.5	 83
2772	 b	 op	 op0897	 1734544088.084875	 11.36	 54
2773	 o	 js	 js0958	 1734544088.084914	 13.31	 73
2774	 o	 js	 js0959	 1734544088.084934	 10.7	 21
2777	 o	 js	 js0960	 1734544088.084991	 12.42	 34
2778	 b	 js	 js0961	 1734544088.085013	 11.74	 52
2779	 o	 js	 js0962	 1734544088.085034	 12.6	 45
2780	 o	 js	 js0963	 1734544088.085054	 11.76	 42
2781	 o	 js	 js0964	 1734544088.085074	 13.72	 49
2782	 b	 js	 js0965	 1734544088.085094	 11.41	 52
2783	 b	 op	 op0898	 1734544088.085114	 11.99	 45
2785	 b	 js	 js0966	 1734544088.085153	 11.56	 45
2786	 o	 js	 js0967	 1734544088.085173	 14.27	 60
2787	 o	 js	 js0968	 1734544088.085193	 11.05	 51
2790	 o	 js	 js0969	 1734544088.085246	 10.38	 55
2794	 b	 js	 js0970	 1734544088.085317	 12.44	 23
2797	 b	 op	 op0899	 1734544088.085371	 10.87	 60
2798	 o	 js	 js0971	 1734544088.085391	 12.05	 42
2799	 o	 js	 js0972	 1734544088.085411	 11.32	 34
2802	 o	 op	 op0900	 1734544088.085466	 13.14	 57
2803	 o	 op	 op0901	 1734544088.085486	 11.01	 60
2806	 o	 op	 op0902	 1734544088.085541	 13.9	 17
2807	 o	 op	 op0903	 1734544088.085563	 12.32	 76
2808	 b	 js	 js0973	 1734544088.085583	 11.05	 63
2809	 o	 op	 op0904	 1734544088.085603	 10.99	 77
2813	 o	 op	 op0905	 1734544088.085675	 14.07	 73
2814	 b	 js	 js0974	 1734544088.085696	 9.28	 22
2815	 b	 op	 op0906	 1734544088.085715	 11.38	 73
2816	 b	 js	 js0975	 1734544088.085735	 9.95	 60
2817	 o	 js	 js0976	 1734544088.085755	 11.93	 45
2818	 b	 js	 js0977	 1734544088.085776	 11.39	 27
2819	 b	 js	 js0978	 1734544088.085795	 10.92	 20
2820	 o	 op	 op0907	 1734544088.085815	 12.13	 35
2821	 o	 op	 op0908	 1734544088.085835	 11.73	 62
2822	 b	 op	 op0909	 1734544088.085855	 12.01	 56
2824	 b	 op	 op0910	 1734544088.08589	 10.84	 39
2825	 b	 op	 op0911	 1734544088.08591	 10.87	 27
2826	 b	 op	 op0912	 1734544088.08593	 13.38	 43
2829	 b	 js	 js0979	 1734544088.085983	 10.06	 47
2830	 b	 js	 js0980	 1734544088.086003	 12.6	 53
2834	 b	 op	 op0913	 1734544088.086074	 12.82	 32
2836	 b	 js	 js0981	 1734544088.086111	 11.75	 69
2837	 b	 op	 op0914	 1734544088.086132	 12.83	 58
2839	 b	 op	 op0915	 1734544088.086167	 11.55	 56
2840	 b	 op	 op0916	 1734544088.086187	 12.96	 57
2843	 b	 js	 js0982	 1734544088.086241	 11.14	 77
2844	 o	 js	 js0983	 1734544088.08626	 13.52	 31
2845	 b	 js	 js0984	 1734544088.08628	 11.6	 40
2846	 b	 js	 js0985	 1734544088.0863	 11.19	 28
2847	 o	 op	 op0917	 1734544088.08632	 11.63	 33
2849	 b	 op	 op0918	 1734544088.086355	 9.72	 23
2850	 o	 js	 js0986	 1734544088.086375	 14.41	 49
2851	 o	 js	 js0987	 1734544088.086395	 12.01	 32
2852	 o	 js	 js0988	 1734544088.086415	 12.21	 58
2853	 b	 js	 js0989	 1734544088.086435	 10.79	 49
2854	 o	 op	 op0919	 1734544088.086454	 11.42	 63
2857	 o	 op	 op0920	 1734544088.086511	 12.58	 53
2858	 b	 js	 js0990	 1734544088.086531	 10.31	 37
2859	 o	 op	 op0921	 1734544088.086551	 10.36	 41
2862	 b	 op	 op0922	 1734544088.086604	 14.6	 77
2865	 b	 js	 js0991	 1734544088.086658	 13.08	 45
2869	 b	 js	 js0992	 1734544088.08673	 11.19	 49
2870	 b	 op	 op0923	 1734544088.08675	 10.29	 51
2871	 o	 op	 op0924	 1734544088.086769	 12.38	 39
2872	 b	 js	 js0993	 1734544088.086789	 11.39	 56
2873	 o	 op	 op0925	 1734544088.086809	 13.94	 48
2874	 o	 op	 op0926	 1734544088.086828	 12.41	 54
2875	 o	 op	 op0927	 1734544088.086849	 14.59	 72
2876	 b	 op	 op0928	 1734544088.086868	 11.65	 92
2877	 o	 op	 op0929	 1734544088.086888	 13.6	 51
2878	 b	 op	 op0930	 1734544088.086908	 14.36	 45
2880	 b	 js	 js0994	 1734544088.086946	 11.5	 25
2881	 b	 op	 op0931	 1734544088.086965	 12.77	 47
2885	 b	 js	 js0995	 1734544088.087039	 11.75	 75
2886	 o	 op	 op0932	 1734544088.087059	 13.74	 56
2887	 o	 js	 js0996	 1734544088.087079	 11.69	 38
2889	 b	 op	 op0933	 1734544088.087115	 13.32	 33
2891	 b	 op	 op0934	 1734544088.087152	 11.67	 86
2892	 o	 op	 op0935	 1734544088.087173	 13.81	 56
2893	 b	 op	 op0936	 1734544088.087192	 10.22	 58
2894	 o	 op	 op0937	 1734544088.087212	 11.75	 29
2896	 o	 op	 op0938	 1734544088.087248	 11.8	 51
2897	 o	 js	 js0997	 1734544088.087269	 12.4	 37
2898	 b	 op	 op0939	 1734544088.087289	 11.81	 37
2900	 b	 op	 op0940	 1734544088.087324	 11.65	 64
2901	 b	 op	 op0941	 1734544088.087344	 12.24	 56
2903	 o	 js	 js0998	 1734544088.087382	 12.02	 53
2905	 b	 js	 js0999	 1734544088.08742	 10.6	 28
2906	 b	 js	 js1000	 1734544088.08744	 14.09	 42
2909	 o	 op	 op0942	 1734544088.087507	 12.66	 42
2910	 o	 op	 op0943	 1734544088.087527	 13.77	 49
2911	 o	 op	 op0944	 1734544088.087547	 13.54	 50
2912	 b	 op	 op0945	 1734544088.087568	 11.34	 53
2913	 b	 js	 js1001	 1734544088.087587	 13.75	 74
2917	 o	 js	 js1002	 1734544088.087659	 9.52	 44
2920	 o	 op	 op0946	 1734544088.087712	 13.8	 53
2921	 o	 op	 op0947	 1734544088.087732	 13.0	 38
2922	 b	 op	 op0948	 1734544088.087752	 13.05	 36
2925	 b	 js	 js1003	 1734544088.087805	 10.89	 49
2926	 o	 js	 js1004	 1734544088.087825	 11.82	 52
2927	 o	 op	 op0949	 1734544088.087845	 10.96	 51
2930	 b	 op	 op0950	 1734544088.087898	 11.87	 49
2932	 b	 op	 op0951	 1734544088.087933	 11.98	 50
2934	 b	 js	 js1005	 1734544088.08797	 10.66	 72
2935	 b	 js	 js1006	 1734544088.08799	 12.37	 54
2936	 b	 js	 js1007	 1734544088.08801	 11.65	 24
2937	 o	 js	 js1008	 1734544088.08803	 12.0	 40
2939	 o	 js	 js1009	 1734544088.088065	 14.07	 74
2940	 b	 op	 op0952	 1734544088.088085	 13.69	 55
2943	 o	 js	 js1010	 1734544088.088139	 12.97	 61
2944	 o	 op	 op0953	 1734544088.088159	 12.01	 57
2946	 o	 op	 op0954	 1734544088.088197	 14.87	 58
2947	 o	 op	 op0955	 1734544088.088217	 13.31	 68
2948	 o	 js	 js1011	 1734544088.088237	 12.17	 38
2949	 b	 js	 js1012	 1734544088.088259	 11.36	 77
2950	 o	 js	 js1013	 1734544088.088279	 13.62	 23
2951	 b	 op	 op0956	 1734544088.088298	 10.56	 32
2952	 b	 op	 op0957	 1734544088.088318	 11.31	 45
2953	 o	 op	 op0958	 1734544088.088338	 13.67	 69
2954	 b	 js	 js1014	 1734544088.088358	 10.57	 39
2955	 o	 op	 op0959	 1734544088.088377	 11.85	 54
2957	 b	 op	 op0960	 1734544088.088416	 11.53	 51
2958	 b	 js	 js1015	 1734544088.088436	 11.2	 30
2959	 b	 js	 js1016	 1734544088.088455	 11.96	 33
2961	 b	 op	 op0961	 1734544088.088493	 11.54	 38
2962	 o	 js	 js1017	 1734544088.088514	 11.38	 51
2965	 o	 js	 js1018	 1734544088.088566	 10.49	 61
2967	 b	 js	 js1019	 1734544088.088601	 10.33	 49
2968	 b	 js	 js1020	 1734544088.088621	 12.51	 59
2971	 b	 js	 js1021	 1734544088.088674	 11.02	 31
2972	 b	 js	 js1022	 1734544088.088694	 9.73	 40
2973	 o	 js	 js1023	 1734544088.088714	 12.17	 70
2974	 o	 js	 js1024	 1734544088.088734	 10.49	 45
2977	 o	 js	 js1025	 1734544088.088787	 13.52	 44
2978	 o	 js	 js1026	 1734544088.088807	 12.83	 40
2979	 o	 op	 op0962	 1734544088.088828	 11.47	 40
2982	 o	 js	 js1027	 1734544088.088881	 10.55	 60
2986	 b	 js	 js1028	 1734544088.088952	 10.45	 76
2987	 o	 js	 js1029	 1734544088.088973	 11.27	 53
2990	 b	 op	 op0963	 1734544088.089027	 12.41	 54
2993	 b	 op	 op0964	 1734544088.08908	 12.18	 55
2995	 o	 js	 js1030	 1734544088.089119	 12.26	 41
